Time, Memory,Method
68859,600, POST
79018,600, POST
76684,600, POST
116348,600, POST
140503,600, POST
147747,600, POST
118361,600, POST
117901,600, POST
120105,600, POST
124023,600, POST
76343,600, POST
121618,600, POST
115807,600, POST
117139,600, POST
70933,600, POST
141866,600, POST
119324,600, POST
117780,600, POST
156062,600, POST
119033,600, POST
114054,600, POST
116538,600, POST
115646,600, POST
117440,600, POST
122079,600, POST
121998,600, POST
73278,600, POST
125275,600, POST
118301,600, POST
117160,600, POST
129522,600, POST
116919,600, POST
122369,600, POST
122089,600, POST
127348,600, POST
120886,600, POST
118342,600, POST
118852,600, POST
133661,600, POST
72746,600, POST
76163,600, POST
72746,600, POST
77055,600, POST
71033,600, POST
76984,600, POST
75782,600, POST
72987,600, POST
73217,600, POST
127138,600, POST
127269,600, POST
74991,600, POST
124593,600, POST
118642,600, POST
210495,600, POST
132157,600, POST
119604,600, POST
126988,600, POST
120315,600, POST
136997,600, POST
155121,600, POST
127159,600, POST
137037,600, POST
120356,600, POST
134412,600, POST
119384,600, POST
121297,600, POST
155892,600, POST
133951,600, POST
130113,600, POST
121077,600, POST
123722,600, POST
134512,600, POST
147356,600, POST
135454,600, POST
124563,600, POST
118262,600, POST
117039,600, POST
120365,600, POST
120095,600, POST
128200,600, POST
119463,600, POST
122279,600, POST
134593,600, POST
150762,600, POST
140403,600, POST
123571,600, POST
142046,600, POST
121538,600, POST
129773,600, POST
123551,600, POST
118492,600, POST
125365,600, POST
125956,600, POST
174367,600, POST
119694,600, POST
206647,600, POST
116669,600, POST
173275,600, POST
136315,600, POST
143008,600, POST
267872,600, POST
118142,600, POST
135934,600, POST
134382,600, POST
132829,600, POST
135233,600, POST
133500,600, POST
148107,600, POST
137428,600, POST
137558,600, POST
135293,600, POST
142577,600, POST
135834,600, POST
159469,600, POST
135674,600, POST
132969,600, POST
133921,600, POST
130535,600, POST
129733,600, POST
153337,600, POST
118993,600, POST
129864,600, POST
139672,600, POST
142988,600, POST
136575,600, POST
170719,600, POST
136496,600, POST
135934,600, POST
137097,600, POST
134151,600, POST
143278,600, POST
204663,600, POST
166211,600, POST
136165,600, POST
134011,600, POST
142076,600, POST
137667,600, POST
133149,600, POST
134001,600, POST
133991,600, POST
134231,600, POST
133600,600, POST
122299,600, POST
120406,600, POST
119524,600, POST
147436,600, POST
138169,600, POST
134411,600, POST
153688,600, POST
136676,600, POST
131777,600, POST
130194,600, POST
213760,600, POST
130234,600, POST
139170,600, POST
132939,600, POST
128040,600, POST
138008,600, POST
150391,600, POST
131797,600, POST
128611,600, POST
123952,600, POST
162785,600, POST
131035,600, POST
120235,600, POST
78868,600, POST
80861,600, POST
84528,600, POST
81673,600, POST
78307,600, POST
80832,600, POST
74940,600, POST
127819,600, POST
159919,600, POST
194735,600, POST
141986,600, POST
133480,600, POST
133220,600, POST
123451,600, POST
137156,600, POST
120065,600, POST
124303,600, POST
129703,600, POST
133671,600, POST
132659,600, POST
124674,600, POST
135975,600, POST
128000,600, POST
129493,600, POST
127489,600, POST
131166,600, POST
131045,600, POST
286927,600, POST
124484,600, POST
214181,600, POST
135243,600, POST
121037,600, POST
134883,600, POST
82053,600, POST
130324,600, POST
126708,600, POST
72276,600, POST
144651,600, POST
129352,600, POST
123441,600, POST
128090,600, POST
144681,600, POST
128040,600, POST
155290,600, POST
121327,600, POST
133741,600, POST
78868,600, POST
77435,600, POST
135714,600, POST
142246,600, POST
134802,600, POST
127308,600, POST
134171,600, POST
129963,600, POST
88535,600, POST
144300,600, POST
131586,600, POST
82574,600, POST
150331,600, POST
137688,600, POST
158316,600, POST
143780,600, POST
118291,600, POST
75361,600, POST
78498,600, POST
135503,600, POST
170770,600, POST
115756,600, POST
195316,600, POST
149019,600, POST
119113,600, POST
128902,600, POST
122600,600, POST
144741,600, POST
136355,600, POST
132578,600, POST
128681,600, POST
121618,600, POST
121668,600, POST
126738,600, POST
123712,600, POST
170720,600, POST
117169,600, POST
123021,600, POST
124804,600, POST
158867,600, POST
119002,600, POST
115096,600, POST
137788,600, POST
122189,600, POST
126166,600, POST
146064,600, POST
107541,600, POST
71403,600, POST
86081,600, POST
85350,600, POST
136105,600, POST
144140,600, POST
136525,600, POST
135985,600, POST
82905,600, POST
137738,600, POST
143178,600, POST
185678,600, POST
81923,600, POST
83216,600, POST
83075,600, POST
132148,600, POST
133761,600, POST
137738,600, POST
139130,600, POST
85760,600, POST
143538,600, POST
119324,600, POST
121147,600, POST
136034,600, POST
119364,600, POST
128110,600, POST
125595,600, POST
79639,600, POST
125906,600, POST
125205,600, POST
154750,600, POST
129473,600, POST
110637,600, POST
133781,600, POST
103283,600, POST
